Date,Location,Location Level,Total Cases,Total Deaths,Total Recovered,New Cases,New Deaths,New Recovered,Province,Time Zone,Population,Longitude,Latitude,Case Fatality Rate,Case Recovered Rate
4/29/2020,Sumatera Barat,Province,145,15,26,1,1,0,Sumatera Barat,UTC+07:00,5519245,100.4650624,-0.850253225,10.34%,17.93%
4/29/2020,Sumatera Selatan,Province,144,3,24,1,0,0,Sumatera Selatan,UTC+07:00,8217551,104.1694647,-3.216211808,2.08%,16.67%
4/29/2020,Sumatera Utara,Province,114,13,50,3,0,5,Sumatera Utara,UTC+07:00,14874889,99.05196442,2.191894453,11.40%,43.86%
4/30/2020,Aceh,Province,10,1,7,1,0,0,Aceh,UTC+07:00,5247257,96.91052174,4.225614628,10.00%,70.00%
4/30/2020,Bali,Province,217,3,73,7,0,11,Bali,UTC+08:00,4216171,115.1317136,-8.369471688,1.38%,33.64%
4/30/2020,Banten,Province,356,61,355,16,0,9,Banten,UTC+07:00,10722374,106.1090043,-6.456736388,17.13%,99.72%
4/30/2020,Bengkulu,Province,12,2,1,0,0,0,Bengkulu,UTC+07:00,1999539,102.3384213,-3.533583627,16.67%,8.33%
4/30/2020,DKI Jakarta,Province,3798,349,504,106,0,46,DKI Jakarta,UTC+07:00,10846145,106.8361183,-6.204698991,9.19%,13.27%
4/30/2020,Daerah Istimewa Yogyakarta,Province,94,7,45,1,0,0,Daerah Istimewa Yogyakarta,UTC+07:00,3631015,110.4448783,-7.89450185,7.45%,47.87%
4/30/2020,Gorontalo,Province,15,1,2,0,0,0,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,6.67%,13.33%
4/30/2020,Indonesia,Country,10118,792,1522,347,8,131,,,265185520,113.921327,-0.789275,7.83%,15.04%
4/30/2020,Jambi,Province,32,0,5,0,0,0,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,0.00%,15.63%
4/30/2020,Jawa Barat,Province,793,102,284,1,5,28,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,12.86%,35.81%
4/30/2020,Jawa Tengah,Province,962,81,189,19,1,13,Jawa Tengah,UTC+07:00,36364072,110.2011149,-7.259097177,8.42%,19.65%
4/30/2020,Jawa Timur,Province,1004,208,858,75,5,8,Jawa Timur,UTC+07:00,40479023,112.7329414,-7.723345579,20.72%,85.46%
4/30/2020,Kalimantan Barat,Province,58,3,8,0,0,0,Kalimantan Barat,UTC+07:00,5422814,111.1211776,-0.086474572,5.17%,13.79%
4/30/2020,Kalimantan Selatan,Province,170,9,20,13,0,0,Kalimantan Selatan,UTC+08:00,4023049,115.4385783,-2.993594979,5.29%,11.76%
4/30/2020,Kalimantan Tengah,Province,145,8,52,18,0,1,Kalimantan Tengah,UTC+07:00,2570289,113.4176536,-1.602484653,5.52%,35.86%
4/30/2020,Kalimantan Timur,Province,132,1,19,15,0,0,Kalimantan Timur,UTC+08:00,3552191,116.4684405,0.45385803,0.76%,14.39%
4/30/2020,Kalimantan Utara,Province,100,1,4,8,0,0,Kalimantan Utara,UTC+08:00,648407,116.2188791,2.891012621,1.00%,4.00%
4/30/2020,Kepulauan Bangka Belitung,Province,11,1,5,0,0,2,Kepulauan Bangka Belitung,UTC+07:00,1379767,106.5499324,-2.447444127,9.09%,45.45%
4/30/2020,Kepulauan Riau,Province,89,9,17,0,0,0,Kepulauan Riau,UTC+07:00,1929400,108.261746,3.916346,10.11%,19.10%
4/30/2020,Lampung,Province,46,5,20,0,0,7,Lampung,UTC+07:00,9095591,105.0214366,-4.916792975,10.87%,43.48%
4/30/2020,Maluku,Province,23,1,13,0,0,0,Maluku,UTC+09:00,1847097,129.576792,-3.192572,4.35%,56.52%
4/30/2020,Maluku Utara,Province,40,0,4,14,0,0,Maluku Utara,UTC+09:00,1307803,127.5391072,0.212036949,0.00%,10.00%
4/30/2020,Nusa Tenggara Barat,Province,230,4,31,0,0,0,Nusa Tenggara Barat,UTC+08:00,5270247,117.5086257,-8.606998866,1.74%,13.48%
4/30/2020,Nusa Tenggara Timur,Province,3,0,1,2,0,0,Nusa Tenggara Timur,UTC+08:00,5411321,121.592271,-8.682205,0.00%,33.33%
4/30/2020,Papua,Province,205,7,50,16,0,0,Papua,UTC+09:00,4340348,138.69603,-4.66620953,3.41%,24.39%
4/30/2020,Papua Barat,Province,37,1,1,0,0,0,Papua Barat,UTC+09:00,1140701,132.9762624,-2.045160182,2.70%,2.70%
4/30/2020,Riau,Province,42,6,25,1,0,7,Riau,UTC+07:00,6074100,101.8051092,0.511647851,14.29%,59.52%
4/30/2020,Sulawesi Barat,Province,42,1,4,4,0,0,Sulawesi Barat,UTC+08:00,1559984,119.3450194,-2.461746053,2.38%,9.52%
4/30/2020,Sulawesi Selatan,Province,491,35,127,26,0,4,Sulawesi Selatan,UTC+08:00,9426885,120.1620559,-3.731080714,7.13%,25.87%
4/30/2020,Sulawesi Tengah,Province,47,3,8,0,0,0,Sulawesi Tengah,UTC+08:00,2955567,121.2010927,-1.00413668,6.38%,17.02%
4/30/2020,Sulawesi Tenggara,Province,62,2,10,9,0,4,Sulawesi Tenggara,UTC+08:00,2635461,122.070311,-4.124688793,3.23%,16.13%
4/30/2020,Sulawesi Utara,Province,45,5,18,1,1,0,Sulawesi Utara,UTC+08:00,2641884,124.5212396,1.259638212,11.11%,40.00%
4/30/2020,Sumatera Barat,Province,148,15,27,3,0,1,Sumatera Barat,UTC+07:00,5519245,100.4650624,-0.850253225,10.14%,18.24%
4/30/2020,Sumatera Selatan,Province,150,3,24,6,0,0,Sumatera Selatan,UTC+07:00,8217551,104.1694647,-3.216211808,2.00%,16.00%
4/30/2020,Sumatera Utara,Province,117,14,51,3,1,1,Sumatera Utara,UTC+07:00,14874889,99.05196442,2.191894453,11.97%,43.59%
5/1/2020,Aceh,Province,11,1,7,1,0,0,Aceh,UTC+07:00,5247257,96.91052174,4.225614628,9.09%,63.64%
5/1/2020,Bali,Province,230,3,78,13,0,5,Bali,UTC+08:00,4216171,115.1317136,-8.369471688,1.30%,33.91%
5/1/2020,Banten,Province,371,61,358,15,0,3,Banten,UTC+07:00,10722374,106.1090043,-6.456736388,16.44%,96.50%
5/1/2020,Bengkulu,Province,12,2,1,0,0,0,Bengkulu,UTC+07:00,1999539,102.3384213,-3.533583627,16.67%,8.33%
5/1/2020,DKI Jakarta,Province,3933,353,506,135,4,2,DKI Jakarta,UTC+07:00,10846145,106.8361183,-6.204698991,8.98%,12.87%
5/1/2020,Daerah Istimewa Yogyakarta,Province,103,7,50,9,0,5,Daerah Istimewa Yogyakarta,UTC+07:00,3631015,110.4448783,-7.89450185,6.80%,48.54%
5/1/2020,Gorontalo,Province,15,1,2,0,0,0,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,6.67%,13.33%
5/1/2020,Indonesia,Country,10551,800,1591,433,8,69,,,265185520,113.921327,-0.789275,7.58%,15.08%
5/1/2020,Jambi,Province,32,0,5,0,0,0,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,0.00%,15.63%
5/1/2020,Jawa Barat,Province,794,106,288,1,4,4,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,13.35%,36.27%
5/1/2020,Jawa Tengah,Province,990,84,200,28,3,11,Jawa Tengah,UTC+07:00,36364072,110.2011149,-7.259097177,8.48%,20.20%
5/1/2020,Jawa Timur,Province,1087,213,891,83,5,33,Jawa Timur,UTC+07:00,40479023,112.7329414,-7.723345579,19.60%,81.97%
5/1/2020,Kalimantan Barat,Province,61,3,8,3,0,0,Kalimantan Barat,UTC+07:00,5422814,111.1211776,-0.086474572,4.92%,13.11%
5/1/2020,Kalimantan Selatan,Province,179,9,24,9,0,4,Kalimantan Selatan,UTC+08:00,4023049,115.4385783,-2.993594979,5.03%,13.41%
5/1/2020,Kalimantan Tengah,Province,156,9,54,11,1,2,Kalimantan Tengah,UTC+07:00,2570289,113.4176536,-1.602484653,5.77%,34.62%
5/1/2020,Kalimantan Timur,Province,135,1,20,3,0,1,Kalimantan Timur,UTC+08:00,3552191,116.4684405,0.45385803,0.74%,14.81%
5/1/2020,Kalimantan Utara,Province,115,1,5,15,0,1,Kalimantan Utara,UTC+08:00,648407,116.2188791,2.891012621,0.87%,4.35%
5/1/2020,Kepulauan Bangka Belitung,Province,20,1,5,9,0,0,Kepulauan Bangka Belitung,UTC+07:00,1379767,106.5499324,-2.447444127,5.00%,25.00%
5/1/2020,Kepulauan Riau,Province,89,9,40,0,0,23,Kepulauan Riau,UTC+07:00,1929400,108.261746,3.916346,10.11%,44.94%
5/1/2020,Lampung,Province,50,5,20,4,0,0,Lampung,UTC+07:00,9095591,105.0214366,-4.916792975,10.00%,40.00%
5/1/2020,Maluku,Province,23,1,13,0,0,0,Maluku,UTC+09:00,1847097,129.576792,-3.192572,4.35%,56.52%
5/1/2020,Maluku Utara,Province,41,0,4,1,0,0,Maluku Utara,UTC+09:00,1307803,127.5391072,0.212036949,0.00%,9.76%
5/1/2020,Nusa Tenggara Barat,Province,233,4,31,3,0,0,Nusa Tenggara Barat,UTC+08:00,5270247,117.5086257,-8.606998866,1.72%,13.30%
5/1/2020,Nusa Tenggara Timur,Province,3,0,1,0,0,0,Nusa Tenggara Timur,UTC+08:00,5411321,121.592271,-8.682205,0.00%,33.33%
5/1/2020,Papua,Province,210,7,51,5,0,1,Papua,UTC+09:00,4340348,138.69603,-4.66620953,3.33%,24.29%
5/1/2020,Papua Barat,Province,42,1,1,5,0,0,Papua Barat,UTC+09:00,1140701,132.9762624,-2.045160182,2.38%,2.38%
5/1/2020,Riau,Province,43,6,26,1,0,1,Riau,UTC+07:00,6074100,101.8051092,0.511647851,13.95%,60.47%
5/1/2020,Sulawesi Barat,Province,43,1,5,1,0,1,Sulawesi Barat,UTC+08:00,1559984,119.3450194,-2.461746053,2.33%,11.63%
5/1/2020,Sulawesi Selatan,Province,547,35,140,56,0,13,Sulawesi Selatan,UTC+08:00,9426885,120.1620559,-3.731080714,6.40%,25.59%
5/1/2020,Sulawesi Tengah,Province,47,3,11,0,0,3,Sulawesi Tengah,UTC+08:00,2955567,121.2010927,-1.00413668,6.38%,23.40%
5/1/2020,Sulawesi Tenggara,Province,62,2,11,0,0,1,Sulawesi Tenggara,UTC+08:00,2635461,122.070311,-4.124688793,3.23%,17.74%
5/1/2020,Sulawesi Utara,Province,45,5,18,0,0,0,Sulawesi Utara,UTC+08:00,2641884,124.5212396,1.259638212,11.11%,40.00%
5/1/2020,Sumatera Barat,Province,172,15,32,24,0,5,Sumatera Barat,UTC+07:00,5519245,100.4650624,-0.850253225,8.72%,18.60%
5/1/2020,Sumatera Selatan,Province,156,3,29,6,0,5,Sumatera Selatan,UTC+07:00,8217551,104.1694647,-3.216211808,1.92%,18.59%
5/1/2020,Sumatera Utara,Province,117,14,51,0,0,0,Sumatera Utara,UTC+07:00,14874889,99.05196442,2.191894453,11.97%,43.59%
5/2/2020,Aceh,Province,11,1,7,0,0,0,Aceh,UTC+07:00,5247257,96.91052174,4.225614628,9.09%,63.64%
5/2/2020,Bali,Province,232,3,79,2,0,1,Bali,UTC+08:00,4216171,115.1317136,-8.369471688,1.29%,34.05%
5/2/2020,Banten,Province,380,62,367,9,1,9,Banten,UTC+07:00,10722374,106.1090043,-6.456736388,16.32%,96.58%
5/2/2020,Bengkulu,Province,12,2,1,0,0,0,Bengkulu,UTC+07:00,1999539,102.3384213,-3.533583627,16.67%,8.33%
5/2/2020,DKI Jakarta,Province,4025,370,530,92,17,24,DKI Jakarta,UTC+07:00,10846145,106.8361183,-6.204698991,9.19%,13.17%
5/2/2020,Daerah Istimewa Yogyakarta,Province,113,7,50,10,0,0,Daerah Istimewa Yogyakarta,UTC+07:00,3631015,110.4448783,-7.89450185,6.19%,44.25%
5/2/2020,Gorontalo,Province,15,1,2,0,0,0,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,6.67%,13.33%
5/2/2020,Indonesia,Country,10843,831,1665,292,31,74,,,265185520,113.921327,-0.789275,7.66%,15.36%
5/2/2020,Jambi,Province,32,0,5,0,0,0,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,0.00%,15.63%
5/2/2020,Jawa Barat,Province,826,108,292,32,2,4,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,13.08%,35.35%
5/2/2020,Jawa Tengah,Province,1018,85,210,28,1,10,Jawa Tengah,UTC+07:00,36364072,110.2011149,-7.259097177,8.35%,20.63%
5/2/2020,Jawa Timur,Province,1094,223,937,7,10,46,Jawa Timur,UTC+07:00,40479023,112.7329414,-7.723345579,20.38%,85.65%
5/2/2020,Kalimantan Barat,Province,68,3,8,7,0,0,Kalimantan Barat,UTC+07:00,5422814,111.1211776,-0.086474572,4.41%,11.76%
5/2/2020,Kalimantan Selatan,Province,179,9,24,0,0,0,Kalimantan Selatan,UTC+08:00,4023049,115.4385783,-2.993594979,5.03%,13.41%
5/2/2020,Kalimantan Tengah,Province,157,9,54,1,0,0,Kalimantan Tengah,UTC+07:00,2570289,113.4176536,-1.602484653,5.73%,34.39%
5/2/2020,Kalimantan Timur,Province,153,1,20,18,0,0,Kalimantan Timur,UTC+08:00,3552191,116.4684405,0.45385803,0.65%,13.07%
5/2/2020,Kalimantan Utara,Province,122,1,5,7,0,0,Kalimantan Utara,UTC+08:00,648407,116.2188791,2.891012621,0.82%,4.10%
5/2/2020,Kepulauan Bangka Belitung,Province,20,1,5,0,0,0,Kepulauan Bangka Belitung,UTC+07:00,1379767,106.5499324,-2.447444127,5.00%,25.00%
5/2/2020,Kepulauan Riau,Province,89,9,51,0,0,11,Kepulauan Riau,UTC+07:00,1929400,108.261746,3.916346,10.11%,57.30%
5/2/2020,Lampung,Province,50,5,20,0,0,0,Lampung,UTC+07:00,9095591,105.0214366,-4.916792975,10.00%,40.00%
5/2/2020,Maluku,Province,23,1,13,0,0,0,Maluku,UTC+09:00,1847097,129.576792,-3.192572,4.35%,56.52%
5/2/2020,Maluku Utara,Province,41,0,4,0,0,0,Maluku Utara,UTC+09:00,1307803,127.5391072,0.212036949,0.00%,9.76%
5/2/2020,Nusa Tenggara Barat,Province,250,4,32,17,0,1,Nusa Tenggara Barat,UTC+08:00,5270247,117.5086257,-8.606998866,1.60%,12.80%
5/2/2020,Nusa Tenggara Timur,Province,3,0,1,0,0,0,Nusa Tenggara Timur,UTC+08:00,5411321,121.592271,-8.682205,0.00%,33.33%
5/2/2020,Papua,Province,239,7,51,29,0,0,Papua,UTC+09:00,4340348,138.69603,-4.66620953,2.93%,21.34%
5/2/2020,Papua Barat,Province,43,1,1,1,0,0,Papua Barat,UTC+09:00,1140701,132.9762624,-2.045160182,2.33%,2.33%
5/2/2020,Riau,Province,46,6,28,3,0,2,Riau,UTC+07:00,6074100,101.8051092,0.511647851,13.04%,60.87%
5/2/2020,Sulawesi Barat,Province,44,1,5,1,0,0,Sulawesi Barat,UTC+08:00,1559984,119.3450194,-2.461746053,2.27%,11.36%
5/2/2020,Sulawesi Selatan,Province,577,38,150,30,3,10,Sulawesi Selatan,UTC+08:00,9426885,120.1620559,-3.731080714,6.59%,26.00%
5/2/2020,Sulawesi Tengah,Province,59,3,11,12,0,0,Sulawesi Tengah,UTC+08:00,2955567,121.2010927,-1.00413668,5.08%,18.64%
5/2/2020,Sulawesi Tenggara,Province,64,2,11,2,0,0,Sulawesi Tenggara,UTC+08:00,2635461,122.070311,-4.124688793,3.13%,17.19%
5/2/2020,Sulawesi Utara,Province,45,5,21,0,0,3,Sulawesi Utara,UTC+08:00,2641884,124.5212396,1.259638212,11.11%,46.67%
5/2/2020,Sumatera Barat,Province,182,16,32,10,1,0,Sumatera Barat,UTC+07:00,5519245,100.4650624,-0.850253225,8.79%,17.58%
5/2/2020,Sumatera Selatan,Province,156,5,29,0,2,0,Sumatera Selatan,UTC+07:00,8217551,104.1694647,-3.216211808,3.21%,18.59%
5/2/2020,Sumatera Utara,Province,117,14,51,0,0,0,Sumatera Utara,UTC+07:00,14874889,99.05196442,2.191894453,11.97%,43.59%
5/3/2020,Aceh,Province,12,1,9,1,0,2,Aceh,UTC+07:00,5247257,96.91052174,4.225614628,8.33%,75.00%
5/3/2020,Bali,Province,257,3,96,25,0,17,Bali,UTC+08:00,4216171,115.1317136,-8.369471688,1.17%,37.35%
5/3/2020,Banten,Province,385,62,368,5,0,1,Banten,UTC+07:00,10722374,106.1090043,-6.456736388,16.10%,95.58%
5/3/2020,Bengkulu,Province,12,2,1,0,0,0,Bengkulu,UTC+07:00,1999539,102.3384213,-3.533583627,16.67%,8.33%
5/3/2020,DKI Jakarta,Province,4154,375,642,129,5,112,DKI Jakarta,UTC+07:00,10846145,106.8361183,-6.204698991,9.03%,15.45%
5/3/2020,Daerah Istimewa Yogyakarta,Province,114,7,50,1,0,0,Daerah Istimewa Yogyakarta,UTC+07:00,3631015,110.4448783,-7.89450185,6.14%,43.86%
5/3/2020,Gorontalo,Province,15,1,2,0,0,0,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,6.67%,13.33%
5/3/2020,Indonesia,Country,11192,845,1876,349,14,211,,,265185520,113.921327,-0.789275,7.55%,16.76%
5/3/2020,Jambi,Province,38,0,5,6,0,0,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,0.00%,13.16%
5/3/2020,Jawa Barat,Province,837,109,298,11,1,6,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,13.02%,35.60%
5/3/2020,Jawa Tengah,Province,1034,86,221,16,1,11,Jawa Tengah,UTC+07:00,36364072,110.2011149,-7.259097177,8.32%,21.37%
5/3/2020,Jawa Timur,Province,1171,229,946,77,6,9,Jawa Timur,UTC+07:00,40479023,112.7329414,-7.723345579,19.56%,80.79%
5/3/2020,Kalimantan Barat,Province,70,3,8,2,0,0,Kalimantan Barat,UTC+07:00,5422814,111.1211776,-0.086474572,4.29%,11.43%
5/3/2020,Kalimantan Selatan,Province,195,9,24,16,0,0,Kalimantan Selatan,UTC+08:00,4023049,115.4385783,-2.993594979,4.62%,12.31%
5/3/2020,Kalimantan Tengah,Province,157,9,54,0,0,0,Kalimantan Tengah,UTC+07:00,2570289,113.4176536,-1.602484653,5.73%,34.39%
5/3/2020,Kalimantan Timur,Province,161,1,20,8,0,0,Kalimantan Timur,UTC+08:00,3552191,116.4684405,0.45385803,0.62%,12.42%
5/3/2020,Kalimantan Utara,Province,122,1,5,0,0,0,Kalimantan Utara,UTC+08:00,648407,116.2188791,2.891012621,0.82%,4.10%
5/3/2020,Kepulauan Bangka Belitung,Province,21,1,5,1,0,0,Kepulauan Bangka Belitung,UTC+07:00,1379767,106.5499324,-2.447444127,4.76%,23.81%
5/3/2020,Kepulauan Riau,Province,92,10,52,3,1,1,Kepulauan Riau,UTC+07:00,1929400,108.261746,3.916346,10.87%,56.52%
5/3/2020,Lampung,Province,50,5,20,0,0,0,Lampung,UTC+07:00,9095591,105.0214366,-4.916792975,10.00%,40.00%
5/3/2020,Maluku,Province,23,1,13,0,0,0,Maluku,UTC+09:00,1847097,129.576792,-3.192572,4.35%,56.52%
5/3/2020,Maluku Utara,Province,50,0,6,9,0,2,Maluku Utara,UTC+09:00,1307803,127.5391072,0.212036949,0.00%,12.00%
5/3/2020,Nusa Tenggara Barat,Province,268,4,36,18,0,4,Nusa Tenggara Barat,UTC+08:00,5270247,117.5086257,-8.606998866,1.49%,13.43%
5/3/2020,Nusa Tenggara Timur,Province,10,0,1,7,0,0,Nusa Tenggara Timur,UTC+08:00,5411321,121.592271,-8.682205,0.00%,10.00%
5/3/2020,Papua,Province,239,7,51,0,0,0,Papua,UTC+09:00,4340348,138.69603,-4.66620953,2.93%,21.34%
5/3/2020,Papua Barat,Province,43,1,1,0,0,0,Papua Barat,UTC+09:00,1140701,132.9762624,-2.045160182,2.33%,2.33%
5/3/2020,Riau,Province,54,6,28,8,0,0,Riau,UTC+07:00,6074100,101.8051092,0.511647851,11.11%,51.85%
5/3/2020,Sulawesi Barat,Province,44,1,5,0,0,0,Sulawesi Barat,UTC+08:00,1559984,119.3450194,-2.461746053,2.27%,11.36%
5/3/2020,Sulawesi Selatan,Province,601,38,156,24,0,6,Sulawesi Selatan,UTC+08:00,9426885,120.1620559,-3.731080714,6.32%,25.96%
5/3/2020,Sulawesi Tengah,Province,59,3,11,0,0,0,Sulawesi Tengah,UTC+08:00,2955567,121.2010927,-1.00413668,5.08%,18.64%
5/3/2020,Sulawesi Tenggara,Province,64,3,11,0,1,0,Sulawesi Tenggara,UTC+08:00,2635461,122.070311,-4.124688793,4.69%,17.19%
5/3/2020,Sulawesi Utara,Province,45,5,21,0,0,0,Sulawesi Utara,UTC+08:00,2641884,124.5212396,1.259638212,11.11%,46.67%
5/3/2020,Sumatera Barat,Province,195,16,37,13,0,5,Sumatera Barat,UTC+07:00,5519245,100.4650624,-0.850253225,8.21%,18.97%
5/3/2020,Sumatera Selatan,Province,184,5,36,28,0,7,Sumatera Selatan,UTC+07:00,8217551,104.1694647,-3.216211808,2.72%,19.57%
5/3/2020,Sumatera Utara,Province,123,14,51,6,0,0,Sumatera Utara,UTC+07:00,14874889,99.05196442,2.191894453,11.38%,41.46%
5/4/2020,Aceh,Province,12,1,9,0,0,0,Aceh,UTC+07:00,5247257,96.91052174,4.225614628,8.33%,75.00%
5/4/2020,Bali,Province,266,3,106,9,0,10,Bali,UTC+08:00,4216171,115.1317136,-8.369471688,1.13%,39.85%
5/4/2020,Banten,Province,399,62,377,14,0,9,Banten,UTC+07:00,10722374,106.1090043,-6.456736388,15.54%,94.49%
5/4/2020,Bengkulu,Province,12,2,1,0,0,0,Bengkulu,UTC+07:00,1999539,102.3384213,-3.533583627,16.67%,8.33%
5/4/2020,DKI Jakarta,Province,4234,383,645,80,8,3,DKI Jakarta,UTC+07:00,10846145,106.8361183,-6.204698991,9.05%,15.23%
5/4/2020,Daerah Istimewa Yogyakarta,Province,114,7,54,0,0,4,Daerah Istimewa Yogyakarta,UTC+07:00,3631015,110.4448783,-7.89450185,6.14%,47.37%
5/4/2020,Gorontalo,Province,15,1,2,0,0,0,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,6.67%,13.33%
5/4/2020,Indonesia,Country,11587,864,1954,395,19,78,,,265185520,113.921327,-0.789275,7.46%,16.86%
5/4/2020,Jambi,Province,38,0,5,0,0,0,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,0.00%,13.16%
5/4/2020,Jawa Barat,Province,1016,111,310,179,2,12,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,10.93%,30.51%
5/4/2020,Jawa Tengah,Province,1061,86,231,27,0,10,Jawa Tengah,UTC+07:00,36364072,110.2011149,-7.259097177,8.11%,21.77%
5/4/2020,Jawa Timur,Province,1184,237,953,13,8,7,Jawa Timur,UTC+07:00,40479023,112.7329414,-7.723345579,20.02%,80.49%
5/4/2020,Kalimantan Barat,Province,73,3,8,3,0,0,Kalimantan Barat,UTC+07:00,5422814,111.1211776,-0.086474572,4.11%,10.96%
5/4/2020,Kalimantan Selatan,Province,198,9,24,3,0,0,Kalimantan Selatan,UTC+08:00,4023049,115.4385783,-2.993594979,4.55%,12.12%
5/4/2020,Kalimantan Tengah,Province,180,9,55,23,0,1,Kalimantan Tengah,UTC+07:00,2570289,113.4176536,-1.602484653,5.00%,30.56%
5/4/2020,Kalimantan Timur,Province,166,2,20,5,1,0,Kalimantan Timur,UTC+08:00,3552191,116.4684405,0.45385803,1.20%,12.05%
5/4/2020,Kalimantan Utara,Province,130,1,5,8,0,0,Kalimantan Utara,UTC+08:00,648407,116.2188791,2.891012621,0.77%,3.85%
5/4/2020,Kepulauan Bangka Belitung,Province,21,1,5,0,0,0,Kepulauan Bangka Belitung,UTC+07:00,1379767,106.5499324,-2.447444127,4.76%,23.81%
5/4/2020,Kepulauan Riau,Province,92,10,53,0,0,1,Kepulauan Riau,UTC+07:00,1929400,108.261746,3.916346,10.87%,57.61%
5/4/2020,Lampung,Province,54,5,20,4,0,0,Lampung,UTC+07:00,9095591,105.0214366,-4.916792975,9.26%,37.04%
5/4/2020,Maluku,Province,23,1,13,0,0,0,Maluku,UTC+09:00,1847097,129.576792,-3.192572,4.35%,56.52%
5/4/2020,Maluku Utara,Province,50,0,6,0,0,0,Maluku Utara,UTC+09:00,1307803,127.5391072,0.212036949,0.00%,12.00%
5/4/2020,Nusa Tenggara Barat,Province,268,4,36,0,0,0,Nusa Tenggara Barat,UTC+08:00,5270247,117.5086257,-8.606998866,1.49%,13.43%
5/4/2020,Nusa Tenggara Timur,Province,10,0,1,0,0,0,Nusa Tenggara Timur,UTC+08:00,5411321,121.592271,-8.682205,0.00%,10.00%
5/4/2020,Papua,Province,239,7,51,0,0,0,Papua,UTC+09:00,4340348,138.69603,-4.66620953,2.93%,21.34%
5/4/2020,Papua Barat,Province,43,1,1,0,0,0,Papua Barat,UTC+09:00,1140701,132.9762624,-2.045160182,2.33%,2.33%
5/4/2020,Riau,Province,59,6,28,5,0,0,Riau,UTC+07:00,6074100,101.8051092,0.511647851,10.17%,47.46%
5/4/2020,Sulawesi Barat,Province,44,1,5,0,0,0,Sulawesi Barat,UTC+08:00,1559984,119.3450194,-2.461746053,2.27%,11.36%
5/4/2020,Sulawesi Selatan,Province,607,38,204,6,0,48,Sulawesi Selatan,UTC+08:00,9426885,120.1620559,-3.731080714,6.26%,33.61%
5/4/2020,Sulawesi Tengah,Province,59,3,11,0,0,0,Sulawesi Tengah,UTC+08:00,2955567,121.2010927,-1.00413668,5.08%,18.64%
5/4/2020,Sulawesi Tenggara,Province,64,3,11,0,0,0,Sulawesi Tenggara,UTC+08:00,2635461,122.070311,-4.124688793,4.69%,17.19%
5/4/2020,Sulawesi Utara,Province,45,5,21,0,0,0,Sulawesi Utara,UTC+08:00,2641884,124.5212396,1.259638212,11.11%,46.67%
5/4/2020,Sumatera Barat,Province,203,16,39,8,0,2,Sumatera Barat,UTC+07:00,5519245,100.4650624,-0.850253225,7.88%,19.21%
5/4/2020,Sumatera Selatan,Province,184,6,43,0,1,7,Sumatera Selatan,UTC+07:00,8217551,104.1694647,-3.216211808,3.26%,23.37%
5/4/2020,Sumatera Utara,Province,129,14,51,6,0,0,Sumatera Utara,UTC+07:00,14874889,99.05196442,2.191894453,10.85%,39.53%
5/5/2020,Aceh,Province,12,1,9,0,0,0,Aceh,UTC+07:00,5247257,96.91052174,4.225614628,8.33%,75.00%
5/5/2020,Bali,Province,272,3,106,6,0,0,Bali,UTC+08:00,4216171,115.1317136,-8.369471688,1.10%,38.97%
5/5/2020,Banten,Province,411,64,396,12,2,19,Banten,UTC+07:00,10722374,106.1090043,-6.456736388,15.57%,96.35%
5/5/2020,Bengkulu,Province,12,2,1,0,0,0,Bengkulu,UTC+07:00,1999539,102.3384213,-3.533583627,16.67%,8.33%
5/5/2020,DKI Jakarta,Province,4366,384,711,132,1,66,DKI Jakarta,UTC+07:00,10846145,106.8361183,-6.204698991,8.80%,16.28%
5/5/2020,Daerah Istimewa Yogyakarta,Province,120,7,55,6,0,1,Daerah Istimewa Yogyakarta,UTC+07:00,3631015,110.4448783,-7.89450185,5.83%,45.83%
5/5/2020,Gorontalo,Province,15,1,6,0,0,4,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,6.67%,40.00%
5/5/2020,Indonesia,Country,12071,872,2197,484,8,243,,,265185520,113.921327,-0.789275,7.22%,18.20%
5/5/2020,Jambi,Province,43,0,5,5,0,0,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,0.00%,11.63%
5/5/2020,Jawa Barat,Province,1056,112,314,40,1,4,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,10.61%,29.73%
